item_id,width,height,aspect_ratio,file_size_kb
ybenami_twitter_8bfbb530,400,400,1.0,25.35
ycnex_twitter_9ff158ad,400,400,1.0,17.7
yimozhang_twitter_23657583,400,400,1.0,25.33
yitsushi_twitter_2f72871e,400,400,1.0,34.21
ynprojectsoundcreator_twitter_93ae1723,400,400,1.0,11.67
yogasonry_twitter_c2b541a9,400,400,1.0,30.83
yogurinha_twitter_85747e47,400,400,1.0,32.58
yopefonic_twitter_baa7e4ec,400,400,1.0,20.77
yoshichika_twitter_845faecb,400,400,1.0,24.54
yosoysyt_twitter_549f160a,294,294,1.0,15.67
youngowen_twitter_ce7501da,400,400,1.0,24.69
yoyodre_twitter_8e817df7,400,400,1.0,19.61
yudik_twitter_8e3f2d19,400,400,1.0,20.31
yuliakatkova_twitter_8922f143,400,400,1.0,48.33
yusukeito_twitter_87eba658,400,400,1.0,30.91
yuyolarrazabal_twitter_d382c010,400,400,1.0,47.8
zableckis_twitter_3a15f9bb,400,400,1.0,32.42
zacharycrockett_twitter_e7f8d6d7,400,400,1.0,22.25
zackpund_twitter_b57106bc,400,400,1.0,31.88
zafra30_twitter_32e57b62,400,400,1.0,17.43
zahagc_twitter_78ed2f39,267,267,1.0,22.22
zaidilfirza_twitter_812c3b85,400,400,1.0,44.21
zaneriley_twitter_b8e810a8,323,323,1.0,28.63
zeluiscorreia_twitter_0f524fa8,394,394,1.0,28.14
zenabowli_twitter_9c078a57,400,400,1.0,30.09
zennie62_twitter_97386b3d,400,400,1.0,16.75
zenoskyline_twitter_5229e190,400,400,1.0,18.46
zepio_twitter_6ecff86e,400,400,1.0,45.37
zeravlar_twitter_efb35d9d,362,362,1.0,26.36
zero27_twitter_a202a97d,400,400,1.0,22.77
zgr213_twitter_35c423b4,400,400,1.0,5.1
zhimera_twitter_e7ae4884,400,400,1.0,42.67
zia505_twitter_8ee82f97,400,400,1.0,19.45
ziera_twitter_1eb26228,400,400,1.0,76.2
zigah_twitter_d3c9e5f0,400,400,1.0,21.23
zippyonline_twitter_e77ad2b2,400,400,1.0,45.48
zjonquil_twitter_dfca4508,400,400,1.0,14.3
zlatko_twitter_a3024647,400,400,1.0,20.49
zoedphotography_twitter_2720dc29,400,400,1.0,22.26
zoelaycock_twitter_bf617d8c,400,400,1.0,24.1
zouyuefen_twitter_d0c6c843,400,400,1.0,21.01
zwirwel_twitter_e3337274,400,400,1.0,17.08
