profile_id_a,profile_id_b,sim_score
twitter_mattslens,instagram_mattslens,1.0
instagram_greghauenstein,twitter_greghauenstein,1.0
instagram_greenetraveler,twitter_greenetraveler,1.0
instagram_altaide_jf,twitter_altaide_jf,1.0
instagram_greyworld,twitter_greyworld,1.0
instagram_mattgreydesign,twitter_mattgreydesign,1.0
instagram_mattskal,twitter_mattskal,1.0
instagram_shadowfoot,twitter_shadowfoot,1.0
instagram_matthiaslechner,twitter_matthiaslechner,1.0
instagram_mattangriffel,twitter_mattangriffel,1.0
instagram_mauraneill,twitter_mauraneill,1.0
twitter_papatyakaradede,googleplus_papatyakaradede,1.0
instagram_kevohl,twitter_kevohl,1.0
instagram_giovencato,twitter_giovencato,1.0
instagram_giovanenunes,googleplus_giovanenunes,1.0
instagram_giovanni_canzio,twitter_giovanni_canzio,1.0
instagram_monseman,twitter_monseman,1.0
instagram_adora,twitter_adora,1.0
instagram_georgeprest,twitter_georgeprest,1.0
instagram_georgejlloyd,twitter_georgejlloyd,1.0
instagram_georgeferris,twitter_georgeferris,1.0
instagram_georgeadria,twitter_georgeadria,1.0
instagram_monicqa,twitter_monicqa,1.0
instagram_georgettetan,twitter_georgettetan,1.0
instagram_adnmontalvo,twitter_adnmontalvo,1.0
instagram_monsejcayuela,twitter_monsejcayuela,1.0
instagram_monstershungry,twitter_monstershungry,1.0
instagram_gaycapeman,twitter_gaycapeman,1.0
instagram_monanicoara,twitter_monanicoara,1.0
instagram_giovannicapone,twitter_giovannicapone,1.0
instagram_belacarson,twitter_belacarson,1.0
instagram_papatyakaradede,twitter_papatyakaradede,1.0
instagram_itspablotime,twitter_itspablotime,1.0
instagram_papatyakaradede,googleplus_papatyakaradede,1.0
instagram_atooshi,twitter_atooshi,1.0
instagram_sharonlflynn,twitter_sharonlflynn,1.0
instagram_gisanders,twitter_gisanders,1.0
googleplus_gisanders,twitter_gisanders,1.0
googleplus_gisanders,instagram_gisanders,1.0
instagram_mixxula,twitter_mixxula,1.0
instagram_shashikant86,twitter_shashikant86,1.0
instagram_gerrymiller,twitter_gerrymiller,1.0
instagram_geroyche,twitter_geroyche,1.0
instagram_gerbenjacobs,twitter_gerbenjacobs,1.0
instagram_geriayn,twitter_geriayn,1.0
instagram_djqs,twitter_djqs,1.0
instagram_peterliu47,twitter_peterliu47,1.0
instagram_dwightbain,twitter_dwightbain,1.0
instagram_klucas27,twitter_klucas27,1.0
twitter_danielebazzano,instagram_danielebazzano,1.0
instagram_mrsimonwood,twitter_mrsimonwood,1.0
instagram_northonm31,twitter_northonm31,1.0
instagram_netpierre,twitter_netpierre,1.0
instagram_oyvind,twitter_oyvind,1.0
instagram_santibelenguer,twitter_santibelenguer,1.0
instagram_saniday,twitter_saniday,1.0
instagram_nielspaul,twitter_nielspaul,1.0
twitter_claynewton,googleplus_claynewton,1.0
instagram_sandieterenzi,twitter_sandieterenzi,1.0
instagram_norbertut,twitter_norbertut,1.0
instagram_francovanvuuren,twitter_francovanvuuren,1.0
instagram_sanatawileh,twitter_sanatawileh,1.0
instagram_normanallen,twitter_normanallen,1.0
instagram_norrishughes,twitter_norrishughes,1.0
instagram_sandwichlegend,twitter_sandwichlegend,1.0
instagram_jazrt,twitter_jazrt,1.0
instagram_sand625,twitter_sand625,1.0
instagram_clarsenault,twitter_clarsenault,1.0
instagram_santospalazzi,twitter_santospalazzi,1.0
instagram_claynewton,twitter_claynewton,1.0
instagram_claynewton,googleplus_claynewton,1.0
instagram_neilnand,twitter_neilnand,1.0
instagram_nicholasbohac,twitter_nicholasbohac,1.0
instagram_nickesteen,twitter_nickesteen,1.0
instagram_crisfloresmera,twitter_crisfloresmera,1.0
instagram_nicocohayek,twitter_nicocohayek,1.0
instagram_pmocampo,twitter_pmocampo,1.0
instagram_nicolesy,twitter_nicolesy,1.0
googleplus_schlossneubeuern,instagram_schlossneubeuern,1.0
instagram_needcaffeine,twitter_needcaffeine,1.0
instagram_cristinasimone,twitter_cristinasimone,1.0
instagram_francinalg,twitter_francinalg,1.0
instagram_schnitzelboy,twitter_schnitzelboy,1.0
instagram_schirato,twitter_schirato,1.0
instagram_cinnamonhollow,twitter_cinnamonhollow,1.0
instagram_cjenkinsiv,twitter_cjenkinsiv,1.0
instagram_sasafreek,twitter_sasafreek,1.0
instagram_claudersousa,twitter_claudersousa,1.0
instagram_cla_gagliardini,twitter_cla_gagliardini,1.0
instagram_claytonbruster,twitter_claytonbruster,1.0
instagram_unklesteve,twitter_unklesteve,1.0
instagram_sarataricani,twitter_sarataricani,1.0
instagram_msjuliars,twitter_msjuliars,1.0
instagram_mspirek,twitter_mspirek,1.0
instagram_sarahkuntsal,twitter_sarahkuntsal,1.0
instagram_sarahledesma,twitter_sarahledesma,1.0
instagram_sarahelles,twitter_sarahelles,1.0
instagram_saraconsuela,twitter_saraconsuela,1.0
instagram_denisdubois,twitter_denisdubois,1.0
instagram_denisdoeland,twitter_denisdoeland,1.0
instagram_sunupermana,twitter_sunupermana,1.0
instagram_denisu81,twitter_denisu81,1.0
instagram_mvalencaa,twitter_mvalencaa,1.0
googleplus_saifalfalah,twitter_saifalfalah,1.0
instagram_sabrinadeeberry,twitter_sabrinadeeberry,1.0
instagram_paco_ep,twitter_paco_ep,1.0
instagram_msitarzewski,twitter_msitarzewski,1.0
instagram_derekfromson,twitter_derekfromson,1.0
instagram_digitalsausage,twitter_digitalsausage,1.0
instagram_dereuter,twitter_dereuter,1.0
instagram_digisim,twitter_digisim,1.0
instagram_diesteph,twitter_diesteph,1.0
googleplus_sanahsayani,instagram_sanahsayani,1.0
instagram_mlletravelista,twitter_mlletravelista,1.0
instagram_dianagonzalez,twitter_dianagonzalez,1.0
instagram_dianayung,twitter_dianayung,1.0
instagram_diahestika,googleplus_diahestika,1.0
instagram_devu,twitter_devu,1.0
instagram_sanjay_sahani,twitter_sanjay_sahani,1.0
instagram_mlucasx,twitter_mlucasx,1.0
instagram_derfrankie,twitter_derfrankie,1.0
instagram_derekheisler,twitter_derekheisler,1.0
instagram_mmskrzyp,twitter_mmskrzyp,1.0
instagram_derekdevries,twitter_derekdevries,1.0
instagram_derploss,twitter_derploss,1.0
instagram_chiragbatra,twitter_chiragbatra,1.0
instagram_frankblackhal,twitter_frankblackhal,1.0
instagram_bob4q,twitter_bob4q,1.0
instagram_seanrainer,twitter_seanrainer,1.0
instagram_elainegiles,twitter_elainegiles,1.0
instagram_sergioastral,twitter_sergioastral,1.0
instagram_sergiovenuto,twitter_sergiovenuto,1.0
instagram_serferraro,twitter_serferraro,1.0
instagram_nathangreenberg,twitter_nathangreenberg,1.0
instagram_sebasmuriel,twitter_sebasmuriel,1.0
instagram_natemcintyre,twitter_natemcintyre,1.0
instagram_seancannell,twitter_seancannell,1.0
instagram_frankhartman,twitter_frankhartman,1.0
instagram_seangw83,twitter_seangw83,1.0
instagram_scottwd9,twitter_scottwd9,1.0
instagram_scottycze,twitter_scottycze,1.0
instagram_scottrohrig,twitter_scottrohrig,1.0
instagram_scottnolansmith,twitter_scottnolansmith,1.0
instagram_scottdot,twitter_scottdot,1.0
instagram_mlmcivor,twitter_mlmcivor,1.0
instagram_pastordoc,twitter_pastordoc,1.0
instagram_pdzierba,twitter_pdzierba,1.0
instagram_sergiocaredda,twitter_sergiocaredda,1.0
instagram_serkancura,twitter_serkancura,1.0
instagram_solarisrulez,twitter_solarisrulez,1.0
googleplus_smatyshi,twitter_smatyshi,1.0
instagram_iskandr,twitter_iskandr,1.0
instagram_skylerkatz,twitter_skylerkatz,1.0
instagram_moralesloaiza,twitter_moralesloaiza,1.0
instagram_p_terg,twitter_p_terg,1.0
instagram_sigurdson,twitter_sigurdson,1.0
instagram_shomilin,twitter_shomilin,1.0
instagram_giants5go5go5,twitter_giants5go5go5,1.0
instagram_eliazu,twitter_eliazu,1.0
instagram_sherekaan,twitter_sherekaan,1.0
instagram_shehannf,twitter_shehannf,1.0
instagram_shebeegee,twitter_shebeegee,1.0
instagram_sheismccartney,twitter_sheismccartney,1.0
instagram_mcoley,twitter_mcoley,1.0
instagram_scottjwalter,twitter_scottjwalter,1.0
instagram_josemarg,twitter_josemarg,1.0
instagram_joshuabolden,twitter_joshuabolden,1.0
instagram_tonydiehl,twitter_tonydiehl,1.0
instagram_dmatsoukas,twitter_dmatsoukas,1.0
instagram_niczak,twitter_niczak,1.0
instagram_diseva,twitter_diseva,1.0
instagram_dismolanza,twitter_dismolanza,1.0
instagram_tonygates44,twitter_tonygates44,1.0
instagram_dirgayuza,twitter_dirgayuza,1.0
instagram_nickmortensen,twitter_nickmortensen,1.0
instagram_tonymichael,twitter_tonymichael,1.0
instagram_tontenn,twitter_tontenn,1.0
instagram_tonyveroeven,twitter_tonyveroeven,1.0
instagram_chillinquillen,twitter_chillinquillen,1.0
instagram_franklingraves,twitter_franklingraves,1.0
instagram_chibimartins,twitter_chibimartins,1.0
instagram_chicotoxico,twitter_chicotoxico,1.0
instagram_chipnicodemus,twitter_chipnicodemus,1.0
instagram_nicintosh,twitter_nicintosh,1.0
instagram_dontrunk,twitter_dontrunk,1.0
instagram_payoladeville,twitter_payoladeville,1.0
instagram_tonydeli7,twitter_tonydeli7,1.0
instagram_joshpeak,twitter_joshpeak,1.0
instagram_natfeewrites,twitter_natfeewrites,1.0
instagram_joshuaarmstrong,twitter_joshuaarmstrong,1.0
instagram_joshuahor,twitter_joshuahor,1.0
instagram_edonamoncura,twitter_edonamoncura,1.0
instagram_josephsocorro,twitter_josephsocorro,1.0
instagram_ivarsmas,twitter_ivarsmas,1.0
instagram_ivankovacevic3,twitter_ivankovacevic3,1.0
instagram_umstadter,twitter_umstadter,1.0
instagram_joshfinnie,twitter_joshfinnie,1.0
instagram_dzire2dzine,twitter_dzire2dzine,1.0
instagram_joshuatalley,twitter_joshuatalley,1.0
instagram_dreamawakener,twitter_dreamawakener,1.0
instagram_drew42,twitter_drew42,1.0
instagram_tonyburgess1969,twitter_tonyburgess1969,1.0
instagram_mzaritheny,twitter_mzaritheny,1.0
instagram_ryanpratt,twitter_ryanpratt,1.0
instagram_ryanketterman,twitter_ryanketterman,1.0
instagram_thestonebishop,twitter_thestonebishop,1.0
instagram_nruuth,twitter_nruuth,1.0
instagram_thejoecadena,twitter_thejoecadena,1.0
instagram_wednesdaywolf,twitter_wednesdaywolf,1.0
instagram_themodera,twitter_themodera,1.0
instagram_thedjteck,twitter_thedjteck,1.0
instagram_theandy,twitter_theandy,1.0
instagram_thebriangreer,twitter_thebriangreer,1.0
instagram_thegreatdanaj,twitter_thegreatdanaj,1.0
instagram_ryanhurlburt,twitter_ryanhurlburt,1.0
instagram_thecyr,twitter_thecyr,1.0
instagram_thegameaisle,twitter_thegameaisle,1.0
instagram_themarque,twitter_themarque,1.0
instagram_thematthorne,twitter_thematthorne,1.0
instagram_thenativepaul,twitter_thenativepaul,1.0
instagram_thedanlevy,twitter_thedanlevy,1.0
instagram_cutrer,twitter_cutrer,1.0
instagram_perzennstrom,twitter_perzennstrom,1.0
instagram_thecriptyklee,twitter_thecriptyklee,1.0
instagram_theartmarket_ca,twitter_theartmarket_ca,1.0
googleplus_erickabe,instagram_erickabe,1.0
instagram_ramazing1,twitter_ramazing1,1.0
instagram_rajivdoshi,twitter_rajivdoshi,1.0
instagram_rajytech,twitter_rajytech,1.0
instagram_erinwatson,twitter_erinwatson,1.0
instagram_pedrocaeiros,twitter_pedrocaeiros,1.0
instagram_rafamarrone,twitter_rafamarrone,1.0
instagram_rafaelochoa,twitter_rafaelochoa,1.0
instagram_pedrsn,twitter_pedrsn,1.0
googleplus_erindrought,twitter_erindrought,1.0
instagram_roymt,twitter_roymt,1.0
instagram_makeup_emma,twitter_makeup_emma,1.0
instagram_royceeddington,twitter_royceeddington,1.0
instagram_dracorubio,twitter_dracorubio,1.0
instagram_nmcglynn,twitter_nmcglynn,1.0
instagram_pierretran,twitter_pierretran,1.0
instagram_thedridge,twitter_thedridge,1.0
instagram_philipcummins,twitter_philipcummins,1.0
twitter_philipdenys,instagram_philipdenys,1.0
instagram_philpurkiss,twitter_philpurkiss,1.0
instagram_damiankoh,twitter_damiankoh,1.0
instagram_damienfranco,twitter_damienfranco,1.0
googleplus_codytatman,instagram_codytatman,1.0
instagram_colinlord,twitter_colinlord,1.0
instagram_colinrusso,twitter_colinrusso,1.0
twitter_philipray88,instagram_philipray88,1.0
instagram_connersherline,twitter_connersherline,1.0
instagram_condottasuite14,twitter_condottasuite14,1.0
instagram_conorgilmer,twitter_conorgilmer,1.0
instagram_petrskuta,twitter_petrskuta,1.0
googleplus_courtneytincher,instagram_courtneytincher,1.0
instagram_nxhack,twitter_nxhack,1.0
instagram_petersopinion,twitter_petersopinion,1.0
instagram_petewarrior,twitter_petewarrior,1.0
instagram_peterrauh,twitter_peterrauh,1.0
instagram_damiancorbet,twitter_damiancorbet,1.0
instagram_thewxobserver,twitter_thewxobserver,1.0
instagram_cresanneclyde,twitter_cresanneclyde,1.0
instagram_theresag,twitter_theresag,1.0
instagram_the_fergie,twitter_the_fergie,1.0
instagram_creeseworks,twitter_creeseworks,1.0
instagram_creativealex,twitter_creativealex,1.0
instagram_theleewmowen,twitter_theleewmowen,1.0
instagram_themiscfiles,twitter_themiscfiles,1.0
instagram_the_nothing,twitter_the_nothing,1.0
instagram_theomeder,twitter_theomeder,1.0
googleplus_davidkenny,twitter_davidkenny,1.0
instagram_crane,twitter_crane,1.0
instagram_ocramen,twitter_ocramen,1.0
instagram_craigdesmarais,twitter_craigdesmarais,1.0
instagram_craigbruce,twitter_craigbruce,1.0
instagram_crahrig,twitter_crahrig,1.0
instagram_nrturner,twitter_nrturner,1.0
instagram_nscalice,twitter_nscalice,1.0
instagram_peduk,twitter_peduk,1.0
instagram_pedrolmc,twitter_pedrolmc,1.0
instagram_ramisoj555,twitter_ramisoj555,1.0
googleplus_davideriboli,twitter_davideriboli,1.0
instagram_radiomann1,twitter_radiomann1,1.0
instagram_ronwls,twitter_ronwls,1.0
instagram_roninoone,twitter_roninoone,1.0
instagram_paulgoode,twitter_paulgoode,1.0
instagram_rondomingue,twitter_rondomingue,1.0
instagram_radschultz,twitter_radschultz,1.0
instagram_ronaldoumair,twitter_ronaldoumair,1.0
instagram_pauljansen,twitter_pauljansen,1.0
instagram_darrymorales,twitter_darrymorales,1.0
instagram_darrenp3,twitter_darrenp3,1.0
instagram_dark_vivi,twitter_dark_vivi,1.0
instagram_darkmagepr,twitter_darkmagepr,1.0
instagram_romullopontes,twitter_romullopontes,1.0
instagram_rogerbalettie,twitter_rogerbalettie,1.0
instagram_oliviamorgan14,twitter_oliviamorgan14,1.0
instagram_paulyd,twitter_paulyd,1.0
instagram_ronron607,twitter_ronron607,1.0
instagram_sdrawthgir,twitter_sdrawthgir,1.0
instagram_omuretto,twitter_omuretto,1.0
instagram_bertheymans,twitter_bertheymans,1.0
instagram_bertboerland,twitter_bertboerland,1.0
instagram_berriepelser,twitter_berriepelser,1.0
instagram_ryanhodek,googleplus_ryanhodek,1.0
instagram_ryanfujiu,googleplus_ryanfujiu,1.0
instagram_ryansharp,twitter_ryansharp,1.0
instagram_paulrharvey3,twitter_paulrharvey3,1.0
instagram_paucruchett,twitter_paucruchett,1.0
instagram_paulacolantonio,twitter_paulacolantonio,1.0
instagram_roweini,twitter_roweini,1.0
instagram_paulasimoes,twitter_paulasimoes,1.0
instagram_paulcopcutt,twitter_paulcopcutt,1.0
instagram_hippik,twitter_hippik,1.0
instagram_hipstradamus,twitter_hipstradamus,1.0
instagram_daslive,twitter_daslive,1.0
instagram_rogershepard,twitter_rogershepard,1.0
instagram_darkfireguns,twitter_darkfireguns,1.0
instagram_nfxus,twitter_nfxus,1.0
instagram_rileyjbriggs,twitter_rileyjbriggs,1.0
instagram_rebecaloka,twitter_rebecaloka,1.0
instagram_erinjeany,twitter_erinjeany,1.0
instagram_ndundupan,twitter_ndundupan,1.0
twitter_ralphscholze,instagram_ralphscholze,1.0
instagram_raphaelwermuth,twitter_raphaelwermuth,1.0
instagram_erikatamaura,twitter_erikatamaura,1.0
instagram_ericttung,twitter_ericttung,1.0
instagram_erichradstake,twitter_erichradstake,1.0
instagram_raponchii,twitter_raponchii,1.0
instagram_ericbobmyers,twitter_ericbobmyers,1.0
instagram_eriksellgren,twitter_eriksellgren,1.0
instagram_pedrogen,twitter_pedrogen,1.0
instagram_ericgrajo,twitter_ericgrajo,1.0
instagram_raphaek,twitter_raphaek,1.0
instagram_nfremd,twitter_nfremd,1.0
instagram_reimstourisme,twitter_reimstourisme,1.0
instagram_deardhruv,twitter_deardhruv,1.0
instagram_willemdax,twitter_willemdax,1.0
instagram_raccettura,twitter_raccettura,1.0
instagram_wilkasg,twitter_wilkasg,1.0
instagram_darrenchivers,twitter_darrenchivers,1.0
instagram_ondraschoffka,twitter_ondraschoffka,1.0
instagram_ncooprider,twitter_ncooprider,1.0
instagram_wilberthleo,twitter_wilberthleo,1.0
instagram_thesamperez,twitter_thesamperez,1.0
instagram_satyajati,twitter_satyajati,1.0
instagram_otterfreak,twitter_otterfreak,1.0
twitter_rachela_adler,instagram_rachela_adler,1.0
instagram_pampi_iranzo,twitter_pampi_iranzo,1.0
instagram_paoloaliberti,twitter_paoloaliberti,1.0
instagram_paolomargari,twitter_paolomargari,1.0
instagram_dalm8ton,twitter_dalm8ton,1.0
instagram_ndarwish,twitter_ndarwish,1.0
instagram_rachellucie,twitter_rachellucie,1.0
instagram_elizabeth_huey,twitter_elizabeth_huey,1.0
instagram_solete,twitter_solete,1.0
instagram_mfvisuals,twitter_mfvisuals,1.0
instagram_camilos,twitter_camilos,1.0
googleplus_meelisvill,twitter_meelisvill,1.0
instagram_heather_torres,twitter_heather_torres,1.0
instagram_camaradagmo,twitter_camaradagmo,1.0
instagram_camiladobem,twitter_camiladobem,1.0
instagram_healtheugene,twitter_healtheugene,1.0
instagram_healthyaddict,twitter_healthyaddict,1.0
googleplus_mitajordan,twitter_mitajordan,1.0
instagram_wendysoucie,twitter_wendysoucie,1.0
instagram_holyghostpro,twitter_holyghostpro,1.0
instagram_tipjunkie,twitter_tipjunkie,1.0
instagram_canergz,twitter_canergz,1.0
googleplus_patriciawensch,twitter_patriciawensch,1.0
instagram_ldebrouwer,twitter_ldebrouwer,1.0
instagram_geek7,twitter_geek7,1.0
instagram_cankoklu,twitter_cankoklu,1.0
instagram_rlfloyd,twitter_rlfloyd,1.0
instagram_mrfrights,twitter_mrfrights,1.0
instagram_rprios,twitter_rprios,1.0
instagram_rtakehara,twitter_rtakehara,1.0
instagram_fripp,twitter_fripp,1.0
instagram_mithical,twitter_mithical,1.0
instagram_mitchpix,twitter_mitchpix,1.0
instagram_uncronista,twitter_uncronista,1.0
instagram_k1b3r,twitter_k1b3r,1.0
twitter_danielrdelpino,instagram_danielrdelpino,1.0
instagram_mitchelhall,twitter_mitchelhall,1.0
instagram_mitchbaldwin,twitter_mitchbaldwin,1.0
instagram_multiservice5d,twitter_multiservice5d,1.0
instagram_rycosandy,twitter_rycosandy,1.0
instagram_danilodelara,twitter_danilodelara,1.0
instagram_ekushey,twitter_ekushey,1.0
instagram_danilomaraschi,twitter_danilomaraschi,1.0
instagram_daniloruocco,twitter_daniloruocco,1.0
instagram_daniloyamamoto,twitter_daniloyamamoto,1.0
instagram_danmoyle,twitter_danmoyle,1.0
instagram_rlavigne42,twitter_rlavigne42,1.0
instagram_geekazine,twitter_geekazine,1.0
instagram_widelight,twitter_widelight,1.0
instagram_vicentealfonso,twitter_vicentealfonso,1.0
instagram_ricmccoy,twitter_ricmccoy,1.0
instagram_loicportes,twitter_loicportes,1.0
instagram_verygoodservice,twitter_verygoodservice,1.0
instagram_vervex,twitter_vervex,1.0
instagram_fortizcrea,twitter_fortizcrea,1.0
instagram_vernon2x,twitter_vernon2x,1.0
instagram_varunpramanik,twitter_varunpramanik,1.0
instagram_vandancd,twitter_vandancd,1.0
instagram_vandinglewop,twitter_vandinglewop,1.0
instagram_yazeedaloyoun,twitter_yazeedaloyoun,1.0
instagram_firecopstation6,twitter_firecopstation6,1.0
instagram_richardthornton,twitter_richardthornton,1.0
instagram_patcrowley,twitter_patcrowley,1.0
instagram_hollywoodmom,twitter_hollywoodmom,1.0
instagram_holgamaria,twitter_holgamaria,1.0
instagram_lkpetrolino,twitter_lkpetrolino,1.0
instagram_riccardotm,twitter_riccardotm,1.0
instagram_geektechlive,twitter_geektechlive,1.0
instagram_lyceum,twitter_lyceum,1.0
instagram_warrenlain,twitter_warrenlain,1.0
instagram_rjoerges,twitter_rjoerges,1.0
instagram_rickpowell,googleplus_rickpowell,1.0
instagram_rkweblog,twitter_rkweblog,1.0
instagram_rnikoley,twitter_rnikoley,1.0
instagram_vivipedraglio,twitter_vivipedraglio,1.0
instagram_rhedpixel,twitter_rhedpixel,1.0
instagram_vivianroldo,twitter_vivianroldo,1.0
googleplus_ldproducts,instagram_ldproducts,1.0
googleplus_ldproducts,twitter_ldproducts,1.0
instagram_ldproducts,twitter_ldproducts,1.0
instagram_heatherpark,twitter_heatherpark,1.0
instagram_productpoet,twitter_productpoet,1.0
instagram_lidahasbrouck,twitter_lidahasbrouck,1.0
instagram_vitorcurio,twitter_vitorcurio,1.0
instagram_gabeshaughnessy,twitter_gabeshaughnessy,1.0
instagram_smokadem,twitter_smokadem,1.0
instagram_gabetaviano,twitter_gabetaviano,1.0
instagram_adrianlp5,twitter_adrianlp5,1.0
instagram_adrianaarjona,twitter_adrianaarjona,1.0
instagram_kldkms,twitter_kldkms,1.0
instagram_eugeneminogue,twitter_eugeneminogue,1.0
instagram_klisson,twitter_klisson,1.0
instagram_adilch,twitter_adilch,1.0
instagram_dannelberry,twitter_dannelberry,1.0
instagram_dannyramirezsr,twitter_dannyramirezsr,1.0
instagram_tfloersch,twitter_tfloersch,1.0
instagram_kmdk,twitter_kmdk,1.0
